A/Corte/1203/2017	EPI1321578	EPI1321698	EPI1321818	EPI1321938	EPI1322058	EPI1322178		EPI1322058
A/Saitama/223/2017				EPI1013446		EPI1013445		
A/Yokohama/131/2017				EPI1010361		EPI1010360		
A/Singapore/KK0164/2017	EPI1023535	EPI1023536	EPI1023534	EPI1023538	EPI1023531	EPI1023537		EPI1023531
A/Singapore/GP0269/2017	EPI1023511	EPI1023512	EPI1023510	EPI1023514	EPI1023507	EPI1023513		EPI1023507
A/Brisbane/321/2016-egg	EPI1048336	EPI1048337	EPI1048335	EPI1048339	EPI1048332	EPI1048338		EPI1048332
A/Osorno/39912/2017				EPI1047432		EPI1047433		
351722								
351281								
A/Tianjin-Hedong/1536/2016				EPI885585		EPI885584		
A/Norway/4465/2016-egg	EPI1048792	EPI1048808	EPI1048805	EPI1048814	EPI1048786	EPI1048810		EPI1048786
A/Centre/842/2017	EPI962575	EPI962576	EPI962574	EPI962578	EPI962571	EPI962577		EPI962571
A/Brisbane/24/2017				EPI1022187		EPI1022186		
A/Okayama/2/2017				EPI1013452		EPI1013451		
A/Jiangsu-Yandou/16/2017				EPI1062805		EPI1062804		
A/Fujian-Licheng/1327/2017				EPI1030006		EPI1030005		
A/Yunnan-Xianggelila/1375/2017				EPI1062928		EPI1062927		
A/Saskatchewan/RV0311/2017				EPI1005677		EPI1005676		
A/Brisbane/3/2017				EPI903922		EPI903921		
A/Shandong-Fushan/164/2017				EPI1067705		EPI1067750		
A/SouthAustralia/41/2017				EPI989652		EPI989651		
A/Stockholm/30/2016	EPI832003	EPI832002	EPI832000	EPI832007	EPI832001	EPI832006		EPI832001
A/Alaska/232/2015	EPI772783	EPI772784	EPI772782	EPI772786	EPI772779	EPI772785		EPI772779
A/NorthCarolina/4/2016	EPI701953	EPI701954	EPI701952	EPI701956	EPI701949	EPI701955		EPI701949
A/Antananarivo/1067/2016	EPI1085519	EPI1085520	EPI1085518	EPI1085522	EPI1085515	EPI1085521		EPI1085515
A/Uganda/215/2017	EPI955819	EPI955820	EPI955818	EPI955822	EPI955815	EPI955821		EPI955815
A/SouthAfrica/3765/2017	EPI1087993	EPI1087994	EPI1087995	EPI1066186	EPI1087996	EPI1066187		EPI1087996
A/SouthAfrica/4559/2017	EPI1088030	EPI1088029	EPI1088028	EPI1088025	EPI1088027	EPI1066323		EPI1088027
A/SouthAfrica/R04559/2017				EPI1060916		EPI1060917		
A/India/8355/2016		EPI896766	EPI896765	EPI896769	EPI896761	EPI896767		EPI896761
A/Oman/5466/2016	EPI832506	EPI832507	EPI832505	EPI832509	EPI832502	EPI832508		EPI832502
A/Oman/7571/2016				EPI978716		EPI978717		
A/Scotland/63440582/2016				EPI859069		EPI859070		
A/Scotland/63440578/2016				EPI859065		EPI859066		
A/Scotland/63440583/2016				EPI831436		EPI859072		
A/Scotland/63440579/2016				EPI831433		EPI859068		
A/Sydney/1013/2016				EPI831732		EPI831731		
A/SouthAustralia/39/2016	EPI956721	EPI956722	EPI956720	EPI831483	EPI956717	EPI831482		EPI956717
A/SouthAustralia/55/2016				EPI831669		EPI831668		
A/SouthAfrica/R4564/2016				EPI831849		EPI831848		
A/Kenya/23/2016				EPI986924		EPI986934		
A/Fiji/101/2016				EPI1131773		EPI1131772		
A/Fiji/33/2016				EPI831573		EPI831572		
A/Victoria/37/2016				EPI831894		EPI831893		
A/Victoria/2517/2016				EPI869568		EPI869567		
A/Perth/106/2016				EPI836714		EPI836713		
A/Victoria/301/2016				EPI836951		EPI836950		
A/Tasmania/24/2016				EPI837134		EPI837133		
A/Parma/54/2016				EPI922972		EPI922973		
350647								
361015								
362574								
A/Vietnam/6181/2016	EPI976556	EPI976557	EPI976555	EPI976559	EPI976552	EPI976558		EPI976552
A/Victoria/657/2016				EPI892897		EPI892896		
A/SouthAustralia/163/2016				EPI919375		EPI919374		
A/Cambodia/Fss31694/2016				EPI919321		EPI919320		
A/Reunion/2122/2016	EPI1321694	EPI1321814	EPI1321934	EPI1322054	EPI1322174	EPI1322294		EPI1322174
A/Jilin-Ningjiang/1298/2017				EPI1062955		EPI1062954		
A/Newcastle/30/2016	EPI956705	EPI866684	EPI956704	EPI866686	EPI956701	EPI793161		EPI956701
A/Brisbane/312/2016				EPI919434		EPI919433		
A/Newcastle/78/2016				EPI836900		EPI836899		
A/Kawasaki/119/2017	EPI1037979	EPI1037980	EPI1037978	EPI1037982	EPI1037975	EPI1037981		EPI1037975
A/SouthAustralia/135/2016	EPI1240237	EPI1240238	EPI1240236	EPI1240240	EPI1240233	EPI1240239		EPI1240233
A/Brisbane/136/2016				EPI836966		EPI836965		
A/Brisbane/231/2016				EPI869653		EPI869652		
A/Lithuania/7703/2017				EPI1043046		EPI1043047		
A/Hatay/4990/2016				EPI1013097		EPI1013098		
A/Tokyo/16477/2016				EPI969288		EPI969287		
A/Gifu/31/2016				EPI858003		EPI858002		
350666								
A/Fukushima/50/2017				EPI997195		EPI997194		
352474								
A/Saitama/98/2016				EPI858872		EPI858871		
A/Kawasaki/112/2016				EPI869843		EPI869842		
A/Jeonbuk/1306/2016				EPI974385		EPI974384		
A/Wakayama-C/14/2017				EPI1002854		EPI1002853		
A/Ratchaburi/91/2017	EPI1058520	EPI1058521	EPI1058519	EPI1058523	EPI1058516	EPI1058522		EPI1058516
A/Sukhothai/99/2017	EPI1058550	EPI1058551	EPI1058549	EPI1058553	EPI1058546	EPI1058552		EPI1058546
A/IPD/PrachuapKhiriKhan/174/2017				EPI1045321		EPI1045320		
A/Trang/51/2017	EPI1058582	EPI1058583	EPI1058581	EPI1058585	EPI1058578	EPI1058584		EPI1058578
A/Trang/87/2017	EPI1058590	EPI1058591	EPI1058589	EPI1058593	EPI1058586	EPI1058592		EPI1058586
A/Kanagawa/199/2016				EPI867800		EPI867799		
A/Portugal/SU12/2016				EPI991689		EPI991690		
A/Lisbon/133/2016				EPI1050835		EPI1050836		
A/Denmark/49/2016				EPI967193		EPI967194		
362882								
351889								
350440								
19513410								
352288								
362026								
362298								
362309								
A/Basel/USB0014316/2016						EPI1570554		
362769								
362935								
362425								
362419								
362902								
362764								
352457								
351013								
351872								
351413								
350377								
19476063								
350700								
350334								
A/Cambodia/A1126659/2016				EPI919252		EPI919251		
A/Cambodia/A1126656/2016				EPI919255		EPI919254		
A/Malaysia/828/2016				EPI892888		EPI892887		
A/Malaysia/1358/2016				EPI892894		EPI892893		
A/London/16U715336-87_S39_L001/2016			EPI1042118	EPI1042119	EPI1042120	EPI1042121		EPI1042120
A/Utah/43/2016	EPI827437	EPI827438	EPI827436	EPI827440	EPI827433	EPI827439		EPI827433
A/Gifu/28/2016				EPI858882		EPI858881		
A/Santiago/49503/2016				EPI823739		EPI823740		
A/Kenya/115/2016	EPI924829		EPI924828	EPI924831	EPI924825	EPI924830		EPI924825
A/Hawaii/76/2016	EPI857171	EPI857172	EPI857170	EPI857174	EPI857167	EPI870322		EPI857167
A/Sydney/1036/2016				EPI859980		EPI859979		
A/Townsville/47/2016				EPI919261		EPI919260		
350628								
352761								
A/Bangladesh/3002/2016	EPI834456		EPI834455	EPI834458	EPI834452	EPI834457		EPI834452
A/Ibaraki/67/2016				EPI869845		EPI869844		
A/Ibaraki/70/2016				EPI887590		EPI887589		
A/Ontario/RV2414/2015	EPI702061	EPI702062	EPI702060	EPI702064	EPI702057	EPI702063		EPI702057
361130								
A/Sydney/88/2016				EPI956434		EPI956433		
A/Sydney/90/2016				EPI956437		EPI956436		
A/Canberra/7/2016	EPI956697	EPI866692	EPI956696	EPI866694	EPI956692	EPI793167		EPI956692
A/Bangladesh/4001/2016	EPI832234	EPI832235	EPI832233	EPI832237	EPI832230	EPI832236		EPI832230
A/Brisbane/1001/2017				EPI1057179		EPI1057178		
A/Bangladesh/429/2016	EPI865315	EPI865316	EPI865314	EPI865318	EPI865311	EPI865317		EPI865311
A/SaudiArabia/193416/2016				EPI867278		EPI867279		
A/Milan/82/2016				EPI922989		EPI922990		
A/Odessa/67/2017	EPI1016998	EPI1016999	EPI1016997	EPI1017001	EPI1016994	EPI1017000		EPI1016994
A/Utah/5/2017	EPI911525	EPI911526	EPI911524	EPI911528	EPI911521	EPI911527		EPI911521
A/Basel/USB0030136/2017						EPI1570456		
352790								
A/Reunion/2120/2016	EPI1321693	EPI1321813	EPI1321933	EPI1322053	EPI1322173	EPI1322293		EPI1322173
A/Singapore/Infimh-16-0019/2016	EPI1106224	EPI1106225	EPI1106231	EPI1381186	EPI1106220	EPI1381185		EPI1106220
A/Singapore/GP2545/2016	EPI873877	EPI873878	EPI873876	EPI873880	EPI873873	EPI873879		EPI873873
A/Oman/5477/2016	EPI832058	EPI832059	EPI832057	EPI832061		EPI832060		
A/Catalonia/NSVH100541009/2017						EPI897564		
A/Vietnam/7654/2016	EPI976533	EPI976534	EPI976532	EPI976536	EPI976529	EPI976535		EPI976529
A/Lao/F2884/2016				EPI976305	EPI976301	EPI976304		EPI976301
A/Melilla/2767/2016				EPI858816		EPI863871		
A/Singapore/TT0348/2017	EPI1023773	EPI1023774	EPI1023772	EPI1023776	EPI1023769	EPI1023775		EPI1023769
A/Yokohama/135/2016				EPI873709		EPI873708		
A/Yunnan-Hongta/11419/2016				EPI885630		EPI885629		
361465								
A/Jilin-Ningjiang/1299/2017				EPI1062946		EPI1062945		
A/Heilongjiang-Yichun/1567/2017				EPI1029988		EPI1029987		
A/Norway/4097/2016				EPI867128		EPI867129		
A/Catalonia/NSVH100500001/2017						EPI909657		
A/Singapore/TT0174/2017	EPI957352	EPI957353	EPI957351	EPI957356	EPI957348	EPI957355		EPI957348
A/Singapore/KK0262/2017	EPI1023543	EPI1023544	EPI1023542	EPI1023546	EPI1023539	EPI1023545		EPI1023539
A/Michigan/131/2017	EPI1115832	EPI1115833	EPI1115831	EPI1115835	EPI1115828	EPI1115834		EPI1115828
A/Fiji/68/2017				EPI1153038		EPI1153037		
A/SouthAustralia/65/2017				EPI1022415		EPI1022414		
353421								
A/Singapore/GP0009/2017	EPI957153	EPI957154	EPI957152	EPI957156	EPI957149	EPI957155		EPI957149
A/Yokohama/138/2017	EPI1146074	EPI1146075	EPI1146073	EPI1146077	EPI1146070	EPI1146076		EPI1146070
A/Singapore/KK0016/2017	EPI957263	EPI957264	EPI957262	EPI957266	EPI957259	EPI957265		EPI957259
A/Tunisia/2206/2017				EPI991757		EPI991758		
A/Singapore/TT0189/2017	EPI1023757	EPI1023758	EPI1023756	EPI1023760	EPI1023753	EPI1023759		EPI1023753
A/Newcastle/89/2017				EPI1045390		EPI1045389		
A/Sapporo/42/2017	EPI1037891	EPI1037892	EPI1037890	EPI1037894	EPI1037887	EPI1037893		EPI1037887
352486								
A/Victoria/11/2017				EPI1045579		EPI1045578		
A/Victoria/508/2017				EPI1045345		EPI1045344		
A/Sydney/89/2017				EPI1046780		EPI1046779		
A/Townsville/1/2017				EPI1022196		EPI1022195		
A/Singapore/TT0279/2017	EPI1023527	EPI1023528	EPI1023526	EPI1023530	EPI1023523	EPI1023529		EPI1023523
A/Indonesia/Nihrd-Mlg455/2017	EPI1130184	EPI1130185	EPI1130183	EPI1130187	EPI1130180	EPI1130186		EPI1130180
A/Niigata/509/2017	EPI1043601	EPI1043602	EPI1043600	EPI1043604	EPI1043597	EPI1043603		EPI1043597
A/Fukuoka-C/17/2017	EPI1043609	EPI1043610	EPI1043608	EPI1043612	EPI1043605	EPI1043611		EPI1043605
A/Nonthaburi/33/2017				EPI1044759		EPI1044758		
A/Yokohama/139/2017	EPI1037867	EPI1037868	EPI1037866	EPI1037870	EPI1037863	EPI1037869		EPI1037863
A/Singapore/TT0134/2017	EPI957238	EPI957239	EPI957237	EPI957242	EPI957234	EPI957241		EPI957234
A/Indonesia/Nihrd-Pal350/2017	EPI1130168	EPI1130169	EPI1130167	EPI1130171	EPI1130164	EPI1130170		EPI1130164
A/Sapporo/36/2017				EPI1010341		EPI1010340		
A/Singapore/GP0110/2017	EPI957170	EPI957171	EPI957169	EPI957173	EPI957166	EPI957172		EPI957166
A/Kanagawa/206/2017	EPI1043593	EPI1043594	EPI1043592	EPI1043596	EPI1043589	EPI1043595		EPI1043589
A/Tokyo/17109/2017	EPI1043569	EPI1043570	EPI1043568	EPI1043572	EPI1043565	EPI1043571		EPI1043565
A/Kanagawa/IC1631/2017	EPI970829	EPI970830	EPI970828	EPI970832	EPI970825	EPI970831		EPI970825
A/Yokohama/71/2017				EPI1002826		EPI1002825		
A/Kagawa/238/2017	EPI1037915	EPI1037916	EPI1037914	EPI1037918	EPI1037911	EPI1037917		EPI1037911
A/Kumamoto/10/2017				EPI1046828		EPI1046827		
A/Kobe/860/2017				EPI1010351		EPI1010350		
A/Gifu/48/2017	EPI1037899	EPI1037900	EPI1037898	EPI1037902	EPI1037895	EPI1037901		EPI1037895
A/Yamagata/122/2017	EPI1037931	EPI1037932	EPI1037930	EPI1037934	EPI1037927	EPI1037933		EPI1037927
A/Guangdong-Duanzhou/1359/2017				EPI1030000		EPI1029999		
A/Sagamihara/38/2017	EPI1057781	EPI1057782	EPI1057780	EPI1057784	EPI1057777	EPI1057783		EPI1057777
A/Arizona/67/2016	EPI1118424	EPI1118425	EPI1118423	EPI1118427	EPI1118420	EPI1118426		EPI1118420
A/Shimane/50/2016	EPI855444	EPI855445	EPI855443	EPI854224	EPI855440	EPI854223		EPI855440
A/Cambodia/FSS33090/2016				EPI836867		EPI836866		
A/Bangladesh/2007/2016	EPI832346	EPI832347	EPI832345	EPI832349	EPI865303	EPI832348		EPI865303
A/Oman/5407/2016	EPI840571	EPI840572	EPI840570	EPI840574	EPI840567	EPI840573		EPI840567
A/Catalonia/NSVH100552242/2017						EPI909677		
A/Lyon/1993/2016	EPI1321630	EPI1321750	EPI1321870	EPI1321990	EPI1322110	EPI1322230		EPI1322110
A/SaudiArabia/193327/2016				EPI867272		EPI867273		
A/Lyon/2278/2016	EPI907422		EPI907421		EPI907418	EPI907423		EPI907418
A/Perth/89/2016				EPI919463		EPI919462		
A/Victoria/670/2016				EPI893205		EPI893204		
A/SriLanka/37/2016				EPI919336		EPI919335		
A/SriLanka/45/2016				EPI919312		EPI919311		
A/Bangladesh/222/2016	EPI832386	EPI832387	EPI832385	EPI832389	EPI832382	EPI832388		EPI832382
A/Paris/3115/2016	EPI881369	EPI881370	EPI881368	EPI881372	EPI881365	EPI881371		EPI881365
A/Montpellier/2545/2016	EPI907937		EPI907936	EPI907939	EPI907933	EPI907938		EPI907933
A/Myanmar/16M063/2016						EPI1425031		
A/Myanmar/16M088/2016	EPI1037851	EPI1037852	EPI1037850	EPI1037854	EPI1037847	EPI1037853		EPI1037847
A/Bangladesh/2176/2016	EPI861755	EPI861756	EPI861754	EPI843948	EPI871761	EPI861757		EPI871761
A/ChiangMai/380/2016				EPI919402		EPI919401		
A/Orebro/1/2016	EPI833736	EPI833735	EPI833733	EPI833740	EPI833734	EPI833739		EPI833734
A/Norway/4299/2016				EPI864032		EPI868800		
A/Osaka-C/2035/2016				EPI959275		EPI959274		
A/Canberra/1000/2016				EPI859966		EPI859965		
A/Bangladesh/5002/2016	EPI832202	EPI832203	EPI832201	EPI832205	EPI832198	EPI832204		EPI832198
A/Halmstad/2/2016	EPI833744	EPI833743	EPI833741	EPI833748	EPI833742	EPI833747		EPI833742
A/England/64060217/2016	EPI913894	EPI913895	EPI913893	EPI913897	EPI913890	EPI913896		EPI913890
A/SriLanka/1/2017				EPI919192		EPI919191		
A/SriLanka/49/2016				EPI919306		EPI919305		
A/SriLanka/31/2016				EPI919309		EPI919308		
A/SriLanka/40/2016				EPI919342		EPI919341		
A/Hawaii/27/2017	EPI1026803	EPI1026804	EPI1026802	EPI1026806	EPI1026799	EPI1026805		EPI1026799
351026								
A/SriLanka/5/2017				EPI919189		EPI919188		
A/Basel/USB0015456/2016						EPI1570602		
362686								
352220								
352046								
362032								
A/SriLanka/3/2017				EPI919195		EPI919194		
A/Oman/5480/2016	EPI832066	EPI832067	EPI832065	EPI832069	EPI832062	EPI832068		EPI832062
A/Bangladesh/711004/2016	EPI840587	EPI840588	EPI840586	EPI840590	EPI840583	EPI840589		EPI840583
A/Stockholm/31/2016	EPI832011	EPI832010	EPI832008	EPI832015	EPI832009	EPI832014		EPI832009
A/Bangladesh/1002/2016	EPI832162	EPI832163	EPI832161	EPI832165	EPI832158	EPI832164		EPI832158
362076								
A/Wisconsin/90/2016	EPI865809	EPI865810	EPI865808	EPI865812	EPI865805	EPI865811		EPI865805
A/Illinois/49/2016	EPI870434	EPI870435	EPI870433	EPI870437	EPI870430	EPI870436		EPI870430
A/Iran/58117/2016				EPI913765		EPI913766		
A/Lyon/2274/2016	EPI907415	EPI907416	EPI907414		EPI907411	EPI907417		EPI907411
361919								
A/Rennes/2912/2016	EPI867841	EPI867842	EPI867840	EPI867844	EPI867837	EPI867843		EPI867837
362143								
362206								
19454822								
350063								
A/Lebanon/2397/2017	EPI955763	EPI955764	EPI955762	EPI955766		EPI955765		
A/Pakistan/1366/2016	EPI964742	EPI964743		EPI964745	EPI964739	EPI964744		EPI964739
350341								
350607								
19595672								
A/Paris/1073/2017	EPI957809	EPI957810	EPI957808	EPI957812	EPI957805	EPI957811		EPI957805
A/Iasi/206625/2017				EPI943230		EPI943231		
A/Dominica/8432/2016	EPI871645	EPI871646	EPI871644	EPI871648	EPI871641	EPI871647		EPI871641
A/SaudiArabia/192692/2016				EPI867230		EPI867231		
A/Arizona/71/2016	EPI858036	EPI858037	EPI858035	EPI858039	EPI858032	EPI858038		EPI858032
351492								
351447								
A/Iceland/16457/2016				EPI887379		EPI887380		
A/Iceland/16042/2016				EPI887377		EPI887378		
A/Iceland/16041/2016				EPI887375		EPI887376		
A/Iceland/15954/2016				EPI894036		EPI894037		
A/Iceland/16097/2016				EPI894040		EPI894041		
A/Iceland/16073/2016				EPI894038		EPI894039		
A/Colombia/960/2017	EPI1017189	EPI1017190	EPI1017188	EPI1017192	EPI1017185	EPI1017191		EPI1017185
A/Colombia/1373/2016	EPI886802	EPI886803	EPI886801	EPI886805	EPI886798	EPI886804		EPI886798
A/Colombia/1297/2016	EPI886786	EPI886787	EPI886785	EPI886789	EPI886782	EPI886788		EPI886782
A/Amazonas/145756-IEC/2017	EPI1048411	EPI1048413	EPI1048409	EPI1048417	EPI1048404	EPI1048415		EPI1048404
A/Roraima/146112-IEC/2017				EPI1045917		EPI1045916		
A/Amazonas/145625-IEC/2017				EPI1045828		EPI1045827		
A/Antananarivo/2398/2017				EPI1050811		EPI1050812		
A/Bretagne/2835/2016	EPI856609	EPI856610	EPI856608	EPI856612	EPI856605	EPI856611		EPI856605
A/Bretagne/3575/2016	EPI881622	EPI881623	EPI881621	EPI881625	EPI881618	EPI881624		EPI881618
A/Bretagne/2837/2016	EPI856625	EPI856626	EPI856624	EPI856628	EPI856621	EPI856627		EPI856621
A/Bretagne/2832/2016	EPI856585	EPI856586	EPI856584	EPI856588	EPI856581	EPI856587		EPI856581
A/Bretagne/2898/2016	EPI861429		EPI861428	EPI861431	EPI861425	EPI861430		EPI861425
A/Bretagne/2836/2016	EPI856617	EPI856618	EPI856616	EPI856620	EPI856613	EPI856619		EPI856613
A/Bretagne/2839/2016	EPI856633	EPI856634	EPI856632	EPI856636	EPI856629	EPI856635		EPI856629
A/Bretagne/2884/2016	EPI861413	EPI861414	EPI861412	EPI861416	EPI861409	EPI861415		EPI861409
A/Bretagne/2845/2016	EPI856670	EPI856671		EPI856673	EPI856667	EPI856672		EPI856667
A/Bretagne/2841/2016		EPI856648	EPI856647	EPI856650	EPI856644	EPI856649		EPI856644
A/Bretagne/2840/2016		EPI856641	EPI856640	EPI856643	EPI856637	EPI856642		EPI856637
A/Venezuela/13/2016	EPI857587	EPI857588	EPI857586	EPI857590	EPI857583	EPI857589		EPI857583
A/Iceland/16370/2016				EPI978633		EPI978634		
A/PuntaArenas/25384/2017	EPI1016394	EPI1016395	EPI1016393	EPI1016397	EPI1016390	EPI1016396		EPI1016390
362930								
A/Bulgaria/1189/2016	EPI896795	EPI896796	EPI896794	EPI896799	EPI896790	EPI896797		EPI896790
19477362								
362407								
A/Colombia/1408/2016	EPI886810	EPI886811	EPI886809	EPI886813	EPI886806	EPI886812		EPI886806
A/Colombia/3875/2017	EPI1017173	EPI1017174	EPI1017172	EPI1017176	EPI1017169	EPI1017175		EPI1017169
A/Colombia/1368/2016	EPI886794	EPI886795	EPI886793	EPI886797	EPI886790	EPI886796		EPI886790
A/Honduras/112/2017	EPI1026915	EPI1026916	EPI1026914	EPI1026918	EPI1026911	EPI1026917		EPI1026911
A/Aragon/2819/2016				EPI858813		EPI863872		
350892								
A/Catalonia/NSVH100538184/2017						EPI902232		
350987								
350496								
352730								
362536								
A/Basel/USB0021326/2016						EPI1570584		
A/Ecuador/6754/2017	EPI1035276	EPI1035277	EPI1058329	EPI1035279	EPI1035272	EPI1035278		EPI1035272
A/Santiago/32555/2017	EPI1016466	EPI1016467	EPI1016465	EPI1016469	EPI1016462	EPI1016468		EPI1016462
A/Hyogo/1061/2017	EPI1057837	EPI1057838	EPI1057836	EPI1057840	EPI1057833	EPI1057839		EPI1057833
A/Parana/228/2017				EPI1040844		EPI1045731		
A/Talca/39544/2017				EPI1023690		EPI1023691		
A/Brazil/4385/2017	EPI1047808	EPI1047809	EPI1047807	EPI1047811	EPI1047804	EPI1047810		EPI1047804
350112								
362878								
362513								
362604								
19688526								
352704								
352899								
19689750								
19734069								
362937								
A/Singapore/TT1324/2016	EPI873949	EPI873950	EPI873948	EPI873952	EPI873945	EPI873951		EPI873945
A/Singapore/GP2605/2016	EPI874101	EPI874102	EPI874100	EPI874104	EPI874097	EPI874103		EPI874097
A/Ohio/38/2016	EPI858345	EPI858346	EPI858344	EPI886925	EPI858341	EPI858347		EPI858341
A/Lyon/2223/2016	EPI907390	EPI907391	EPI907389	EPI907393	EPI907386	EPI907392		EPI907386
A/Massachusetts/36/2016	EPI858369	EPI858370	EPI862159	EPI862163	EPI862156	EPI858371		EPI862156
A/Malaysia/RP3358/2016				EPI1179343		EPI1179342		
A/Singapore/KK1068/2016	EPI873933	EPI873934	EPI873932	EPI873936	EPI873929	EPI873935		EPI873929
A/SaudiArabia/191972/2016				EPI867184		EPI867185		
A/SouthAustralia/1007/2016				EPI869583		EPI869582		
A/SouthAustralia/169/2016				EPI919228		EPI919227		
A/Singapore/GP2594/2016	EPI873997	EPI873998	EPI873996	EPI874000	EPI873993	EPI873999		EPI873993
A/Osaka/59/2016	EPI873039	EPI873040	EPI873038	EPI873042	EPI873035	EPI873041		EPI873035
A/Valladolid/289/2016				EPI887455		EPI887456		
A/Paris/2759/2016	EPI856694	EPI856695	EPI856693	EPI856697	EPI856690	EPI856696		EPI856690
A/Brisbane/286/2016				EPI892936		EPI892935		
A/Newcastle/199/2016				EPI919569		EPI919568		
A/Victoria/2144/2016				EPI892900		EPI892899		
A/Pernambuco/147100-IEC/2017				EPI1045904		EPI1045903		
A/Sydney/311/2016				EPI919366		EPI919365		
A/Paraiba/145960-IEC/2017				EPI1045870		EPI1045869		
A/Pernambuco/146143-IEC/2017						EPI1045897		
A/Mie/26/2016				EPI857999		EPI857998		
A/Kyiv/850/2016				EPI943250		EPI943251		
A/Odesa/65/2017				EPI1036387		EPI1036388		
A/Odesa/63/2017				EPI1036383		EPI1036384		
362645								
19536980								
351054								
352621								
351779								
A/Arizona/79/2016	EPI879758	EPI879759	EPI879757	EPI938986	EPI879754	EPI879760		EPI879754
A/Pennsylvania/89/2016	EPI857107	EPI857100	EPI857098	EPI857110	EPI857103	EPI857101		EPI857103
A/Iowa/31/2016	EPI865491	EPI865492	EPI862357	EPI865494	EPI862354	EPI865493		EPI862354
A/Basel/USB0025716/2017						EPI1570219		
350794								
19277178								
A/England/64880514/2016	EPI1028488	EPI1028489	EPI1028487	EPI1028491	EPI1028484	EPI1028490		EPI1028484
A/Slovenia/2361/2016				EPI864472		EPI967240		
350473								
A/Austria/964287/2017				EPI954490		EPI954491		
A/Georgia/238/2017				EPI984999		EPI985000		
350936								
351321								
A/Missouri/44/2017	EPI1131359	EPI1131360		EPI1131362	EPI1131355	EPI1131361		EPI1131355
A/HongKong/3093/2017				EPI1043889		EPI1043890		
A/HongKong/3117/2017				EPI1043931		EPI1043932		
A/HongKong/3072/2017				EPI1043851		EPI1043852		
A/Kawasaki/122/2017				EPI1086414		EPI1086413		
A/Oman/5449/2016	EPI832051	EPI832052	EPI832050	EPI832054	EPI832047	EPI832053		EPI832047
A/Taiwan/826/2016	EPI912901	EPI912902	EPI912900	EPI912904	EPI912897	EPI912903		EPI912897
A/SaudiArabia/192308/2016				EPI867206		EPI867207		
362614								
A/Catalonia/NSVH100545651/2017						EPI902241		
A/Paris/1232/2017	EPI1040266	EPI1040263	EPI1040265	EPI1040259	EPI1040260	EPI1040261		EPI1040260
A/SantaCatarina/143/2017						EPI1045795		
A/Paraiba/146792-IEC/2017	EPI1048535	EPI1048536	EPI1048533	EPI1048540	EPI1048529	EPI1048538		EPI1048529
A/Victoria/623/2016				EPI868991		EPI868990		
A/Shizuoka/68/2016	EPI970797	EPI970798	EPI970796	EPI970800	EPI970793	EPI970799		EPI970793
A/England/65000010/2016	EPI1028520	EPI1028521	EPI1028519	EPI1028523	EPI1028516	EPI1028522		EPI1028516
A/Yokohama/200/2016				EPI943154		EPI943153		
A/SantaCatarina/1909/2016				EPI1040859		EPI1040858		
A/Cyprus/F482/2016				EPI1015703		EPI1015704		
362111								
A/Shimane/51/2016	EPI873031	EPI873032	EPI873030	EPI873034	EPI873027	EPI873033		EPI873027
A/Brazil/400/2017	EPI1055915	EPI1055916	EPI1055914	EPI1055918	EPI1055911	EPI1055917		EPI1055911
A/Shiga/22/2017				EPI1055136		EPI1055135		
A/Austria/956196/2016				EPI960044		EPI960045		
A/Kyiv/882/2016	EPI896172	EPI896173	EPI896170	EPI896178	EPI896166	EPI896174		EPI896166
A/Pernambuco/145840-IEC/2017				EPI1045889		EPI1045888		
A/Montana/1/2017	EPI896078	EPI896079	EPI896077	EPI948320	EPI896074	EPI896080		EPI896074
A/Maranhao/146663-IEC/2017	EPI1048503	EPI1048504	EPI1048502	EPI1048510	EPI1048497	EPI1045859		EPI1048497
A/Kyiv/953/2016				EPI917206		EPI917207		
A/Dnipro/736/2016	EPI897128	EPI897129	EPI897127	EPI897131	EPI897124	EPI897130		EPI897124
A/Myanmar/16M205/2016				EPI975411		EPI975410		
A/Padova/21/2016				EPI898345		EPI898347		
A/Shandong-Zhifu/1128/2017				EPI1067714		EPI1067759		
A/HongKong/120/2017				EPI943226		EPI943227		
A/Norway/4436/2016				EPI864038		EPI868814		
362202								
A/Falun/2/2017	EPI946052	EPI946051	EPI946048	EPI946058	EPI946049	EPI946056		EPI946049
A/Guyane/501/2016	EPI924884	EPI924885	EPI924883	EPI924887	EPI924880	EPI924886		EPI924880
A/Guyane/601/2016	EPI924940	EPI924941	EPI924939	EPI924943	EPI924936	EPI924942		EPI924936
A/Guyane/1/2017	EPI924980	EPI924981	EPI924979	EPI924983	EPI924976	EPI924982		EPI924976
A/Myanmar/16M267/2016						EPI1425039		
A/Myanmar/16M062/2016				EPI1425029		EPI1425030		
A/Myanmar/16M569/2016						EPI1425047		
A/Myanmar/16M207/2016						EPI1425038		
A/Myanmar/16M408/2016						EPI1425044		
A/Myanmar/16M360/2016				EPI1425042		EPI1425043		
A/Myanmar/16M300/2016				EPI975415		EPI975414		
A/Suriname/1665/2016	EPI943012	EPI943013	EPI943011	EPI943015	EPI943008	EPI943014		EPI943008
A/Michigan/208/2017	EPI1113668	EPI1113672	EPI1113666	EPI1113678	EPI1113661	EPI1113674		EPI1113661
A/Idaho/45/2016	EPI910916	EPI910917	EPI910915	EPI910919	EPI910912	EPI910918		EPI910912
